sub4	2022	2021	2020	2019	2018	2017	2016	2015	2014	2013	2012	2011	2010	2009	2008	2007	2006	2005	2004	2003	2002	2001	2000	1999	1998	1997	1996	1995	1994	1993	1992	1991	1990	1989	1988	1987	1986	1985	1984	1983	1982	1981	1980	1979	1978	1977	1976	1975	1974	1973	1972	1971	1970	1969	1968	1967	1966	1965	1964	1963	1962	1961	1960	1959	1958	1957	1956	1955	1954	1953	1952	1951	1950	1949	1948	1947	1946	1945	1944	1943	1942	1941	1940	1939	1938	1937	1936	1935	1934	1933	1932	1931	1930	1929	1928	1927	1926	1925	1924	1923	1922
units-western-total			4,497.13	4,648.94	4,543.62	4,266.96	4,019.82	3,729.89	3,533.43	3,399.72	3,364.68	3,188.69	4,025.13	3,652.27	3,758.76	3,733.80	3,542.13	4,282.86	3,949.18	3,699.12	3,228.26	3,046.36	3,138.09	2,132.60																																																																													
units-southern-total			1,154.72	1,153.59	1,125.99	1,064.10	1,015.70	929.54	878.05	816.39	800.70	758.94	796.88	729.57	733.92	721.23	678.08	614.42	571.25	516.42	469.84	466 22	459.39	400.21																																																																													
units-northern-total			445.63	439.90	418.98	383.98	342.19	300.79	259.62	240.27	212.89	198.94	164.46	128.88	111.91	108.11	108.36	114.04	98.53	80.71	60.76	58.48	45.69	41.95																																																																													
units-uva-total			396.50	385.24	370.53	350.32	332.70	301.42	278.13	322.05	380.99	369.98	346.50	316.99	310.99	296.25	283.44	268.90	247.19	239.38	214.18	218.80	135.91	124.49																																																																													
units-sabaragamuwa-total			564.80	560.28	541.07	513.47	491.20	457.00	426.85	481.66	485.22	456.62	420.40	377.60	375.54	359.53	349.81	371.44	339.78	321.71	304.24	296.42	257.32	288.54																																																																													
units-transmission-bulk-supply-to-leco			1,604.76	1,684.39	1,640.21	1,594.95	1,553.20	1,446.00	1,352.19	1,307.69	1,301.66	1,266.87	-	-	-	-	-	-	-	-	-	-	-																																																																														
