sub4	2022	2021	2020	2019	2018	2017	2016	2015	2014	2013	2012	2011	2010	2009	2008	2007	2006	2005	2004	2003	2002	2001	2000	1999	1998	1997	1996	1995	1994	1993	1992	1991	1990	1989	1988	1987	1986	1985	1984	1983	1982	1981	1980	1979	1978	1977	1976	1975	1974	1973	1972	1971	1970	1969	1968	1967	1966	1965	1964	1963	1962	1961	1960	1959	1958	1957	1956	1955	1954	1953	1952	1951	1950	1949	1948	1947	1946	1945	1944	1943	1942	1941	1940	1939	1938	1937	1936	1935	1934	1933	1932	1931	1930	1929	1928	1927	1926	1925	1924	1923	1922
balance-of-payments-(bop)-trade-deficit			-6,007.95	-7,997.07	-10,343.09	-9,619.38	-9,090.33	-8,388.10	-8,286.70	-7,608.50	-9,416.70	-9,710.00	-4,825.10	-3,122.10	-5,980.60	-3,656.00	-3,370.30	-2,516.00	-2,243.00	-1,538.80	-1,406.50	-1,157.50	-1,797.50	-1,369.20	-1,091.20	-1,224.80	-1,343.80																																																																										
bop--deficit			-1,083.00	-1,843.40	-2,799.05	-2,309.00	-1,942.10	-1,882.77	-1,987.70	-2,540.60	-3,981.70	-4,615.40	-1,075.00	-214.30	-3,885.60	-1,400.20	-1,498.50	-650.50	-647.10	-71.20	-236.40	-243.20	-1,066.20	-563.30	-225.10	-392.80	-683.30																																																																										
