sub4	2022	2021	2020	2019	2018	2017	2016	2015	2014	2013	2012	2011	2010	2009	2008	2007	2006	2005	2004	2003	2002	2001	2000	1999	1998	1997	1996	1995	1994	1993	1992	1991	1990	1989	1988	1987	1986	1985	1984	1983	1982	1981	1980	1979	1978	1977	1976	1975	1974	1973	1972	1971	1970	1969	1968	1967	1966	1965	1964	1963	1962	1961	1960	1959	1958	1957	1956	1955	1954	1953	1952	1951	1950	1949	1948	1947	1946	1945	1944	1943	1942	1941	1940	1939	1938	1937	1936	1935	1934	1933	1932	1931	1930	1929	1928	1927	1926	1925	1924	1923	1922
estimated--production-western			35.00	436	375.00	326	443	495	477	465	485	452	399	479	461	490	515	409																																																																																			
estimated--production-central			167.00	160	145.00	126	178	161	154	125	143	156	136	128	132	118	115	126																																																																																			
estimated--production-southern			315.00	333	346.00	312	353	355	332	319	336	411	309	305	334	349	376	323																																																																																			
estimated--production-northern			96.00	91	96.00	73	82	82	84	93	99	93	69	74	75	72	69	69																																																																																			
estimated--production-eastern			158.00	168	166.00	98	121	103	104	64	93	60	50	92	95	86	84	77																																																																																			
estimated--production-north-western			1,066.00	1,250	995.00	991	1,196	1,265	1,180	972	1,276	1,147	940	1,265	1,242	1,207	1,227	1,063																																																																																			
estimated--production-north-central			314.00	293	269.00	234	255	226	216	168	197	160	132	175	170	159	153	142																																																																																			
estimated--production-uva			130.00	133	110.00	91	108	96	143	115	123	135	90	143	146	97	86	94																																																																																			
estimated--production-sabaragamuwa			219.00	242	235.00	200	273	247	217	193	189	195	192	191	214	221	234	216																																																																																			
