sub4	2025	2024	2023	2022	2021	2020	2019	2018	2017	2016	2015	2014	2013	2012	2011	2010	2009	2008	2007	2006	2005	2004	2003	2002	2001	2000	1999	1998	1997	1996	1995	1994	1993	1992	1991	1990	1989	1988	1987	1986	1985	1984	1983	1982	1981	1980	1979	1978	1977	1976	1975	1974	1973	1972	1971	1970	1969	1968	1967	1966	1965	1964	1963	1962	1961	1960	1959	1958	1957	1956	1955	1954	1953	1952	1951	1950	1949	1948	1947	1946	1945	1944	1943	1942	1941	1940	1939	1938	1937	1936	1935	1934	1933	1932	1931	1930	1929	1928	1927	1926	1925
co-operative-rural-banks--total						125,498	128,779	124,640	102,249	91,810	87,157	84,640.00	79,355.00	63,627.00	71,081.00	61,984.00	103,877.00	33,042.00	32,010.00	25,312.00	23,570.00	22,277	20,052	18,687	16,576	14,807	12,915	11,234	9,871	7,616																																																																							
co-operative-rural-banks--savings						56,147	67,332	51,955	45,939	42,500	40,666	37,759.00	33,816.00	33,524.00	41,642.00	35,262.00	63,989.00	24,451.00	21,218.00	17,419.00	16,784.00	5,850	5,681	5,211	4,390	3,937	9,546	7,858	7,343	6,457																																																																							
co-operative-rural-banks--time						69,351	61,447	72,685	56,311	49,310	46,490	46,881.00	45,539.00	30,103.00	29,440.00	26,723.00	39,886.00	8,591.00	10,792.00	7,892.00	6,786.00	16,207	14,371	13,477	12,186	10,870	3,369	3,376	2,528	1,159																																																																							
