sub4	2022	2021	2020	2019	2018	2017	2016	2015	2014	2013	2012	2011	2010	2009	2008	2007	2006	2005	2004	2003	2002	2001	2000	1999	1998	1997	1996	1995	1994	1993	1992	1991	1990	1989	1988	1987	1986	1985	1984	1983	1982	1981	1980	1979	1978	1977	1976	1975	1974	1973	1972	1971	1970	1969	1968	1967	1966	1965	1964	1963	1962	1961	1960	1959	1958	1957	1956	1955	1954	1953	1952	1951	1950	1949	1948	1947	1946	1945	1944	1943	1942	1941	1940	1939	1938	1937	1936	1935	1934	1933	1932	1931	1930	1929	1928	1927	1926	1925	1924	1923	1922
estimated--production-western			25.30	24	25.80	25.90	25.80	29.10	32.40	43.00	49.90	52.00	49.70	46.50	49.20	42.10	39.10	37.30																																																																																			
estimated--production-central			1.40	1.30	1.80	1.80	1.80	2.30	2.60	3.20	4.10	4.20	3.80	4.20	2.40	3.00	2.80	2.70																																																																																			
estimated--production-southern			2.80	4	6.60	6.90	6.80	7.80	8.70	11.60	13.40	13.90	12.20	10.40	11.50	9.40	8.70	8.40																																																																																			
estimated--production-northern			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-																																																																																			
estimated--production-eastern			0.10	0.10	-	-	-	-	-	-	-	-	-	-	-	-	-	-																																																																																			
estimated--production-north-western			1.50	1	1.60	1.70	1.70	2.00	2.30	2.60	3.40	3.60	4.00	3.40	1.80	2.30	2.10	2.10																																																																																			
estimated--production-north-central			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-																																																																																			
estimated--production-uva			2.50	2.40	2.30	1.70	1.50	1.70	1.90	2.50	3.00	3.10	7.80	8.70	2.40	2.00	1.90	1.80																																																																																			
estimated--production-sabaragamuwa			44.50	42	44.40	45.00	41.40	45.60	50.70	67.40	78.20	81.40	75.40	63.60	61.90	58.70	54.50	52.10																																																																																			
